rx_id,physician_id,drug_name,manufacturer,year,total_claims,total_day_supply,total_drug_cost_usd,received_payment,total_payment_usd
310,NPI7600103634,Januvia,Merck,2021,655,29197,271553.58446776896,0,0.0
311,NPI7600103634,Januvia,Merck,2022,671,29197,216211.8606196844,0,0.0
312,NPI7600103634,Januvia,Merck,2023,612,29197,238659.06341896954,0,0.0
313,NPI7600103634,Symbicort,AstraZeneca,2021,63,2847,22485.420154260715,0,0.0
314,NPI7600103634,Symbicort,AstraZeneca,2022,75,2847,24384.195320682895,0,0.0
315,NPI7600103634,Symbicort,AstraZeneca,2023,74,2847,22885.347379523988,0,0.0
316,NPI7600103634,Otezla,Amgen,2021,87,4250,21961.49332921415,0,0.0
317,NPI7600103634,Otezla,Amgen,2022,83,4250,21478.098330586767,0,0.0
318,NPI7600103634,Otezla,Amgen,2023,91,4250,22069.825139648972,0,0.0
319,NPI7600103634,Trulicity,Eli Lilly,2021,156,6878,58818.00937554196,0,0.0
320,NPI7600103634,Trulicity,Eli Lilly,2022,154,6878,58377.21135888005,0,0.0
321,NPI7600103634,Trulicity,Eli Lilly,2023,182,6878,57765.25027854758,0,0.0
322,NPI7600103634,Invega,Johnson & Johnson,2021,17,980,3935.586329586212,0,0.0
323,NPI7600103634,Invega,Johnson & Johnson,2022,21,980,3274.0335568825485,0,0.0
324,NPI7600103634,Invega,Johnson & Johnson,2023,19,980,3567.113483353973,0,0.0
325,NPI6020980105,Xeljanz,Pfizer,2021,398,23108,69883.08085726143,0,0.0
326,NPI6020980105,Xeljanz,Pfizer,2022,494,23108,63411.701160323995,0,0.0
327,NPI6020980105,Xeljanz,Pfizer,2023,385,23108,71957.62119158579,0,0.0
328,NPI6020980105,Enbrel,Amgen,2021,13,882,5526.706729583253,0,0.0
329,NPI6020980105,Enbrel,Amgen,2022,11,882,6222.149916811389,0,0.0
330,NPI6020980105,Enbrel,Amgen,2023,14,882,7103.160177385801,0,0.0
331,NPI6020980105,Brilinta,AstraZeneca,2021,298,22644,78314.59998674876,0,0.0
332,NPI6020980105,Brilinta,AstraZeneca,2022,318,22644,67958.2251250764,0,0.0
333,NPI6020980105,Brilinta,AstraZeneca,2023,322,22644,81146.4985510581,0,0.0
334,NPI6020980105,Eliquis,Pfizer,2021,10,804,6031.0448574485545,0,0.0
335,NPI6020980105,Eliquis,Pfizer,2022,12,804,5120.469459564875,0,0.0
336,NPI6020980105,Eliquis,Pfizer,2023,12,804,5172.428163163906,0,0.0
337,NPI6020980105,Imbruvica,AbbVie,2021,66,3780,15326.377672128068,0,0.0
338,NPI6020980105,Imbruvica,AbbVie,2022,58,3780,16656.441911952257,0,0.0
339,NPI6020980105,Imbruvica,AbbVie,2023,60,3780,14198.294246155803,0,0.0
340,NPI6020980105,Invega,Johnson & Johnson,2021,220,7293,39674.48536542203,0,0.0
341,NPI6020980105,Invega,Johnson & Johnson,2022,194,7293,37854.35190606474,0,0.0
342,NPI6020980105,Invega,Johnson & Johnson,2023,211,7293,40235.927120697306,0,0.0
343,NPI6020980105,Gardasil,Merck,2021,68,6160,33872.73680930824,0,0.0
344,NPI6020980105,Gardasil,Merck,2022,71,6160,29783.77895454525,0,0.0
345,NPI6020980105,Gardasil,Merck,2023,79,6160,31268.64866289665,0,0.0
346,NPI7517725315,Lyrica,Pfizer,2021,79,6776,14028.158832181587,0,0.0
347,NPI7517725315,Lyrica,Pfizer,2022,91,6776,16320.690830042086,0,0.0
348,NPI7517725315,Lyrica,Pfizer,2023,82,6776,18489.523034761485,0,0.0
349,NPI7517725315,Pradaxa,Boehringer Ingelheim,2021,99,4320,21840.632627646017,0,0.0
350,NPI7517725315,Pradaxa,Boehringer Ingelheim,2022,108,4320,21470.103148378297,0,0.0
351,NPI7517725315,Pradaxa,Boehringer Ingelheim,2023,87,4320,24111.05593360134,0,0.0
352,NPI7517725315,Stelara,Johnson & Johnson,2021,40,1175,2369.9843882603036,0,0.0
353,NPI7517725315,Stelara,Johnson & Johnson,2022,51,1175,2837.561321039954,0,0.0
354,NPI7517725315,Stelara,Johnson & Johnson,2023,52,1175,2844.452741897859,0,0.0
355,NPI7517725315,Xarelto,Johnson & Johnson,2021,37,980,5699.617319402569,1,7.12
356,NPI7517725315,Xarelto,Johnson & Johnson,2022,31,980,5049.229406875074,1,7.12
357,NPI7517725315,Xarelto,Johnson & Johnson,2023,34,980,5698.082244856702,1,7.12
358,NPI7517725315,Verzenio,Eli Lilly,2021,97,1955,19343.136813541423,0,0.0
359,NPI7517725315,Verzenio,Eli Lilly,2022,95,1955,22098.27781403722,0,0.0
360,NPI7517725315,Verzenio,Eli Lilly,2023,79,1955,22209.01789217113,0,0.0
361,NPI7132505817,Keytruda,Merck,2021,71,1632,20006.304088748013,0,0.0
362,NPI7132505817,Keytruda,Merck,2022,72,1632,17125.528900639314,0,0.0
363,NPI7132505817,Keytruda,Merck,2023,62,1632,18121.49024939263,0,0.0
364,NPI7132505817,Brilinta,AstraZeneca,2021,17,1170,11190.94952173634,1,348.69
365,NPI7132505817,Brilinta,AstraZeneca,2022,20,1170,11240.225045826355,1,348.69
366,NPI7132505817,Brilinta,AstraZeneca,2023,17,1170,12366.431918257835,1,348.69
367,NPI7132505817,Cosentyx,Novartis,2021,53,3850,39588.001627352896,0,0.0
368,NPI7132505817,Cosentyx,Novartis,2022,54,3850,42137.82427825488,0,0.0
369,NPI7132505817,Cosentyx,Novartis,2023,49,3850,38357.94396826973,0,0.0
370,NPI7132505817,Januvia,Merck,2021,406,28045,319543.7862438346,0,0.0
371,NPI7132505817,Januvia,Merck,2022,399,28045,301395.32968629774,0,0.0
372,NPI7132505817,Januvia,Merck,2023,407,28045,277913.6782342738,0,0.0
373,NPI7132505817,Ofev,Boehringer Ingelheim,2021,242,16214,60265.742374791436,1,16409.8
374,NPI7132505817,Ofev,Boehringer Ingelheim,2022,262,16214,50811.8866892716,1,16409.8
375,NPI7132505817,Ofev,Boehringer Ingelheim,2023,222,16214,55535.92713846615,1,16409.8
376,NPI7132505817,Entresto,Novartis,2021,91,3526,5649.805787714365,0,0.0
377,NPI7132505817,Entresto,Novartis,2022,83,3526,6201.952337727353,0,0.0
378,NPI7132505817,Entresto,Novartis,2023,84,3526,4699.476438625262,0,0.0
379,NPI3109299692,Verzenio,Eli Lilly,2021,479,27600,345548.49706266937,0,0.0
380,NPI3109299692,Verzenio,Eli Lilly,2022,479,27600,271341.81541165087,0,0.0
381,NPI3109299692,Verzenio,Eli Lilly,2023,438,27600,302078.89866619156,0,0.0
382,NPI3109299692,Pradaxa,Boehringer Ingelheim,2021,37,1482,5335.419493833947,0,0.0
383,NPI3109299692,Pradaxa,Boehringer Ingelheim,2022,44,1482,6405.021707866174,0,0.0
384,NPI3109299692,Pradaxa,Boehringer Ingelheim,2023,41,1482,5065.309473418259,0,0.0
385,NPI3109299692,Jardiance,Boehringer Ingelheim,2021,127,7992,15469.926900530263,0,0.0
386,NPI3109299692,Jardiance,Boehringer Ingelheim,2022,132,7992,14926.862927388274,0,0.0
387,NPI3109299692,Jardiance,Boehringer Ingelheim,2023,138,7992,18461.88170249653,0,0.0
388,NPI3109299692,Cosentyx,Novartis,2021,73,5976,57819.31576899051,0,0.0
389,NPI3109299692,Cosentyx,Novartis,2022,67,5976,53896.78125987433,0,0.0
390,NPI3109299692,Cosentyx,Novartis,2023,62,5976,44131.451372945194,0,0.0
391,NPI3109299692,Repatha,Amgen,2021,333,28712,294625.5260238931,0,0.0
392,NPI3109299692,Repatha,Amgen,2022,429,28712,319790.02289038495,0,0.0
393,NPI3109299692,Repatha,Amgen,2023,349,28712,310903.3915288373,0,0.0
394,NPI3109299692,Zolgensma,Novartis,2021,48,3621,5878.702115010879,0,0.0
395,NPI3109299692,Zolgensma,Novartis,2022,47,3621,6128.633499225885,0,0.0
396,NPI3109299692,Zolgensma,Novartis,2023,49,3621,6059.937895909865,0,0.0
397,NPI5956830029,Januvia,Merck,2021,60,2479,14002.512511763249,0,0.0
398,NPI5956830029,Januvia,Merck,2022,64,2479,11070.225605744747,0,0.0
399,NPI5956830029,Januvia,Merck,2023,71,2479,13669.047357417885,0,0.0
400,NPI5956830029,Stelara,Johnson & Johnson,2021,84,6970,29773.830359019506,0,0.0
401,NPI5956830029,Stelara,Johnson & Johnson,2022,79,6970,33889.87521346743,0,0.0
402,NPI5956830029,Stelara,Johnson & Johnson,2023,74,6970,36179.22007466285,0,0.0
403,NPI5956830029,Rinvoq,AbbVie,2021,73,4899,32254.251678755772,0,0.0
404,NPI5956830029,Rinvoq,AbbVie,2022,73,4899,28499.691092910907,0,0.0
405,NPI5956830029,Rinvoq,AbbVie,2023,71,4899,31183.759596940414,0,0.0
406,NPI5956830029,Otezla,Amgen,2021,27,2025,16684.32530047079,0,0.0
407,NPI5956830029,Otezla,Amgen,2022,24,2025,15126.079269734326,0,0.0
408,NPI5956830029,Otezla,Amgen,2023,24,2025,17508.07564975725,0,0.0
409,NPI5956830029,Imbruvica,AbbVie,2021,45,2700,24534.09198855428,0,0.0
410,NPI5956830029,Imbruvica,AbbVie,2022,50,2700,24754.32922805409,0,0.0
411,NPI5956830029,Imbruvica,AbbVie,2023,50,2700,24204.80718781397,0,0.0
412,NPI5956830029,Xeljanz,Pfizer,2021,76,4672,24466.387663752736,0,0.0
413,NPI5956830029,Xeljanz,Pfizer,2022,77,4672,28297.906164077143,0,0.0
414,NPI5956830029,Xeljanz,Pfizer,2023,77,4672,23984.455062858047,0,0.0
415,NPI5956830029,Verzenio,Eli Lilly,2021,98,6608,36466.634047403204,0,0.0
416,NPI5956830029,Verzenio,Eli Lilly,2022,108,6608,41045.46558194444,0,0.0
417,NPI5956830029,Verzenio,Eli Lilly,2023,107,6608,47650.65214170077,0,0.0
418,NPI7935483992,Revlimid,Bristol-Myers Squibb,2021,181,6228,52131.74699138253,0,0.0
419,NPI7935483992,Revlimid,Bristol-Myers Squibb,2022,193,6228,45751.93762346742,0,0.0
420,NPI7935483992,Revlimid,Bristol-Myers Squibb,2023,185,6228,57339.72593896843,0,0.0
421,NPI7935483992,Brilinta,AstraZeneca,2021,1401,87116,672509.0209603577,0,0.0
422,NPI7935483992,Brilinta,AstraZeneca,2022,1671,87116,688310.6087521263,0,0.0
423,NPI7935483992,Brilinta,AstraZeneca,2023,1408,87116,795398.2666301171,0,0.0
424,NPI7935483992,Xeljanz,Pfizer,2021,128,7072,91288.21364920717,0,0.0
425,NPI7935483992,Xeljanz,Pfizer,2022,151,7072,70547.62442043718,0,0.0
426,NPI7935483992,Xeljanz,Pfizer,2023,145,7072,83441.59048092016,0,0.0
427,NPI7935483992,Farxiga,AstraZeneca,2021,62,2211,4103.135874992968,0,0.0
428,NPI7935483992,Farxiga,AstraZeneca,2022,62,2211,3778.8381840289003,0,0.0
429,NPI7935483992,Farxiga,AstraZeneca,2023,68,2211,4079.325397041358,0,0.0
430,NPI7935483992,Zolgensma,Novartis,2021,944,19536,113078.36578122781,0,0.0
431,NPI7935483992,Zolgensma,Novartis,2022,844,19536,99973.93344889727,0,0.0
432,NPI7935483992,Zolgensma,Novartis,2023,821,19536,100795.42713532783,0,0.0
433,NPI3854085956,Keytruda,Merck,2021,93,3737,37011.2262094002,0,0.0
434,NPI3854085956,Keytruda,Merck,2022,111,3737,31694.20665585164,0,0.0
435,NPI3854085956,Keytruda,Merck,2023,106,3737,28524.517829233748,0,0.0
436,NPI3854085956,Symbicort,AstraZeneca,2021,34,2432,15007.515400274055,0,0.0
437,NPI3854085956,Symbicort,AstraZeneca,2022,32,2432,16273.359821456841,0,0.0
438,NPI3854085956,Symbicort,AstraZeneca,2023,31,2432,15655.668790939615,0,0.0
439,NPI3854085956,Stelara,Johnson & Johnson,2021,13,1106,3951.9567623903235,0,0.0
440,NPI3854085956,Stelara,Johnson & Johnson,2022,12,1106,3317.835086767263,0,0.0
441,NPI3854085956,Stelara,Johnson & Johnson,2023,13,1106,3388.257930436379,0,0.0
442,NPI3854085956,Januvia,Merck,2021,463,18564,93766.47547143746,0,0.0
443,NPI3854085956,Januvia,Merck,2022,498,18564,100805.21111242003,0,0.0
444,NPI3854085956,Januvia,Merck,2023,522,18564,87034.90505391583,0,0.0
445,NPI3854085956,Eliquis,Pfizer,2021,171,5016,44652.461636859996,0,0.0
446,NPI3854085956,Eliquis,Pfizer,2022,156,5016,37485.79842010599,0,0.0
447,NPI3854085956,Eliquis,Pfizer,2023,135,5016,39526.562287830784,0,0.0
448,NPI3854085956,Trulicity,Eli Lilly,2021,76,4824,9862.460871643088,0,0.0
449,NPI3854085956,Trulicity,Eli Lilly,2022,68,4824,10272.201678452187,0,0.0
450,NPI3854085956,Trulicity,Eli Lilly,2023,70,4824,10407.810573696363,0,0.0
451,NPI6885758319,Trulicity,Eli Lilly,2021,222,14760,44665.249614416425,0,0.0
452,NPI6885758319,Trulicity,Eli Lilly,2022,200,14760,42202.06093220411,0,0.0
453,NPI6885758319,Trulicity,Eli Lilly,2023,186,14760,39795.98708775339,0,0.0
454,NPI6885758319,Jardiance,Boehringer Ingelheim,2021,38,1836,13692.994595517826,1,3320.15
455,NPI6885758319,Jardiance,Boehringer Ingelheim,2022,39,1836,13656.052106333658,1,3320.15
456,NPI6885758319,Jardiance,Boehringer Ingelheim,2023,33,1836,14598.340232245357,1,3320.15
457,NPI5333323847,Revlimid,Bristol-Myers Squibb,2021,55,3024,27068.105945582774,0,0.0
458,NPI5333323847,Revlimid,Bristol-Myers Squibb,2022,56,3024,30241.12830174707,0,0.0
459,NPI5333323847,Revlimid,Bristol-Myers Squibb,2023,58,3024,27932.30339666239,0,0.0
460,NPI5333323847,Rinvoq,AbbVie,2021,87,5727,30910.26092665511,0,0.0
461,NPI5333323847,Rinvoq,AbbVie,2022,80,5727,28152.57024847304,0,0.0
462,NPI5333323847,Rinvoq,AbbVie,2023,83,5727,36377.5977981565,0,0.0
463,NPI5333323847,Opdivo,Bristol-Myers Squibb,2021,49,1710,12667.701241938781,0,0.0
464,NPI5333323847,Opdivo,Bristol-Myers Squibb,2022,41,1710,11260.349138111202,0,0.0
465,NPI5333323847,Opdivo,Bristol-Myers Squibb,2023,49,1710,12360.188533553059,0,0.0
466,NPI5333323847,Ofev,Boehringer Ingelheim,2021,102,3306,25468.809797799044,0,0.0
467,NPI5333323847,Ofev,Boehringer Ingelheim,2022,99,3306,24666.408939546036,0,0.0
468,NPI5333323847,Ofev,Boehringer Ingelheim,2023,114,3306,26764.204328825108,0,0.0
469,NPI5333323847,Stelara,Johnson & Johnson,2021,35,1360,2734.2968155287017,0,0.0
470,NPI5333323847,Stelara,Johnson & Johnson,2022,37,1360,2450.8511963179276,0,0.0
471,NPI5333323847,Stelara,Johnson & Johnson,2023,30,1360,2139.4509506157183,0,0.0
472,NPI5528429658,Eliquis,Pfizer,2021,44,2145,24357.72187290491,0,0.0
473,NPI5528429658,Eliquis,Pfizer,2022,35,2145,20768.926743541684,0,0.0
474,NPI5528429658,Eliquis,Pfizer,2023,43,2145,24046.984628471113,0,0.0
475,NPI5528429658,Trulicity,Eli Lilly,2021,431,17813,183124.95160411665,0,0.0
476,NPI5528429658,Trulicity,Eli Lilly,2022,379,17813,219270.3175515053,0,0.0
477,NPI5528429658,Trulicity,Eli Lilly,2023,404,17813,210199.13662455222,0,0.0
478,NPI5528429658,Revlimid,Bristol-Myers Squibb,2021,38,1785,12821.97871087554,0,0.0
479,NPI5528429658,Revlimid,Bristol-Myers Squibb,2022,31,1785,11898.825681298407,0,0.0
480,NPI5528429658,Revlimid,Bristol-Myers Squibb,2023,35,1785,13541.507644004429,0,0.0
481,NPI5528429658,Pradaxa,Boehringer Ingelheim,2021,230,12648,45068.29571367249,0,0.0
482,NPI5528429658,Pradaxa,Boehringer Ingelheim,2022,188,12648,43363.80107424542,0,0.0
483,NPI5528429658,Pradaxa,Boehringer Ingelheim,2023,175,12648,37795.40270742314,0,0.0
484,NPI5528429658,Cosentyx,Novartis,2021,17,527,881.0072826787592,0,0.0
485,NPI5528429658,Cosentyx,Novartis,2022,15,527,732.4603093488068,0,0.0
486,NPI5528429658,Cosentyx,Novartis,2023,18,527,834.1286313180315,0,0.0
487,NPI5528429658,Enbrel,Amgen,2021,107,8662,87013.21118069717,0,0.0
488,NPI5528429658,Enbrel,Amgen,2022,113,8662,81088.84461643812,0,0.0
489,NPI5528429658,Enbrel,Amgen,2023,132,8662,90578.8293596055,0,0.0
490,NPI1810495339,Zolgensma,Novartis,2021,121,8881,59288.880670886116,0,0.0
491,NPI1810495339,Zolgensma,Novartis,2022,101,8881,68731.08804336151,0,0.0
492,NPI1810495339,Zolgensma,Novartis,2023,109,8881,59590.89213405255,0,0.0
493,NPI1810495339,Ofev,Boehringer Ingelheim,2021,143,3712,26460.225727524972,0,0.0
494,NPI1810495339,Ofev,Boehringer Ingelheim,2022,124,3712,24140.65490642016,0,0.0
495,NPI1810495339,Ofev,Boehringer Ingelheim,2023,142,3712,30307.774929817537,0,0.0
496,NPI1810495339,Revlimid,Bristol-Myers Squibb,2021,596,30000,190646.25953043427,0,0.0
497,NPI1810495339,Revlimid,Bristol-Myers Squibb,2022,557,30000,207185.90856839574,0,0.0
498,NPI1810495339,Revlimid,Bristol-Myers Squibb,2023,604,30000,191915.66714073863,0,0.0
499,NPI1810495339,Keytruda,Merck,2021,107,8217,71530.03873074922,0,0.0
500,NPI1810495339,Keytruda,Merck,2022,88,8217,75118.67305205365,0,0.0
501,NPI1810495339,Keytruda,Merck,2023,89,8217,70144.70621267981,0,0.0
502,NPI1810495339,Invega,Johnson & Johnson,2021,200,17325,176100.47475703718,0,0.0
503,NPI1810495339,Invega,Johnson & Johnson,2022,230,17325,165214.25044076244,0,0.0
504,NPI1810495339,Invega,Johnson & Johnson,2023,198,17325,188855.1098976253,0,0.0
505,NPI1810495339,Stelara,Johnson & Johnson,2021,56,4316,44613.0710291583,0,0.0
506,NPI1810495339,Stelara,Johnson & Johnson,2022,57,4316,40167.17229018015,0,0.0
507,NPI1810495339,Stelara,Johnson & Johnson,2023,53,4316,44495.72730384308,0,0.0
508,NPI6995954487,Otezla,Amgen,2021,195,12006,120159.936374934,0,0.0
509,NPI6995954487,Otezla,Amgen,2022,178,12006,119874.06992110856,0,0.0
510,NPI6995954487,Otezla,Amgen,2023,177,12006,97610.33264199164,0,0.0
511,NPI6995954487,Gardasil,Merck,2021,127,7228,64251.82839492325,0,0.0
512,NPI6995954487,Gardasil,Merck,2022,133,7228,60707.15961415388,0,0.0
513,NPI6995954487,Gardasil,Merck,2023,148,7228,62348.13233184986,0,0.0
514,NPI6995954487,Jardiance,Boehringer Ingelheim,2021,195,11651,65809.03605715216,0,0.0
515,NPI6995954487,Jardiance,Boehringer Ingelheim,2022,211,11651,68084.02608392577,0,0.0
516,NPI6995954487,Jardiance,Boehringer Ingelheim,2023,184,11651,75715.80192956637,0,0.0
517,NPI8791183317,Brilinta,AstraZeneca,2021,118,7738,49962.479528792945,0,0.0
518,NPI8791183317,Brilinta,AstraZeneca,2022,106,7738,52768.55395221181,0,0.0
519,NPI8791183317,Brilinta,AstraZeneca,2023,93,7738,52893.17065110577,0,0.0
520,NPI8791183317,Xeljanz,Pfizer,2021,33,1073,7655.117362008114,0,0.0
521,NPI8791183317,Xeljanz,Pfizer,2022,36,1073,8268.245413170076,0,0.0
522,NPI8791183317,Xeljanz,Pfizer,2023,37,1073,6804.673592904129,0,0.0
523,NPI8791183317,Januvia,Merck,2021,478,30618,286996.2587214226,1,8.41
524,NPI8791183317,Januvia,Merck,2022,485,30618,276862.0684933096,1,8.41
525,NPI8791183317,Januvia,Merck,2023,470,30618,320443.51661194453,1,8.41
526,NPI8791183317,Repatha,Amgen,2021,265,11395,56164.155011614166,0,0.0
527,NPI8791183317,Repatha,Amgen,2022,292,11395,47970.55445806097,0,0.0
528,NPI8791183317,Repatha,Amgen,2023,267,11395,50166.22886392268,0,0.0
529,NPI2272881592,Verzenio,Eli Lilly,2021,61,4623,46278.19342436191,0,0.0
530,NPI2272881592,Verzenio,Eli Lilly,2022,68,4623,45271.161015693884,0,0.0
531,NPI2272881592,Verzenio,Eli Lilly,2023,61,4623,44420.63430781416,0,0.0
532,NPI2272881592,Gardasil,Merck,2021,37,2890,10694.271662350277,0,0.0
533,NPI2272881592,Gardasil,Merck,2022,30,2890,11191.000138983149,0,0.0
534,NPI2272881592,Gardasil,Merck,2023,32,2890,10242.681849796954,0,0.0
535,NPI4294950959,Xarelto,Johnson & Johnson,2021,49,4182,37150.06506936221,0,0.0
536,NPI4294950959,Xarelto,Johnson & Johnson,2022,43,4182,30213.437193586997,0,0.0
537,NPI4294950959,Xarelto,Johnson & Johnson,2023,43,4182,38618.025900880966,0,0.0
538,NPI4294950959,Revlimid,Bristol-Myers Squibb,2021,373,17712,117422.63885864925,0,0.0
539,NPI4294950959,Revlimid,Bristol-Myers Squibb,2022,330,17712,112929.99357724247,0,0.0
540,NPI4294950959,Revlimid,Bristol-Myers Squibb,2023,409,17712,122614.41202366514,0,0.0
541,NPI4294950959,Lyrica,Pfizer,2021,157,4498,22632.450169859752,0,0.0
542,NPI4294950959,Lyrica,Pfizer,2022,158,4498,26149.46205360795,0,0.0
543,NPI4294950959,Lyrica,Pfizer,2023,170,4498,21851.58442616742,0,0.0
544,NPI4294950959,Xeljanz,Pfizer,2021,51,1739,10931.75993210058,0,0.0
545,NPI4294950959,Xeljanz,Pfizer,2022,44,1739,9744.25330819028,0,0.0
546,NPI4294950959,Xeljanz,Pfizer,2023,47,1739,11527.451711177653,0,0.0
547,NPI4294950959,Stelara,Johnson & Johnson,2021,65,4104,22499.013508893746,0,0.0
548,NPI4294950959,Stelara,Johnson & Johnson,2022,65,4104,25402.342420913734,0,0.0
549,NPI4294950959,Stelara,Johnson & Johnson,2023,83,4104,24674.99844443752,0,0.0
550,NPI4294950959,Imbruvica,AbbVie,2021,90,7776,87302.2702980084,0,0.0
551,NPI4294950959,Imbruvica,AbbVie,2022,97,7776,78583.67957497368,0,0.0
552,NPI4294950959,Imbruvica,AbbVie,2023,95,7776,91053.00635520017,0,0.0
553,NPI4294950959,Rinvoq,AbbVie,2021,31,1947,13173.172527438544,0,0.0
554,NPI4294950959,Rinvoq,AbbVie,2022,36,1947,15557.834970830467,0,0.0
555,NPI4294950959,Rinvoq,AbbVie,2023,31,1947,13489.850179185009,0,0.0
556,NPI1438007093,Verzenio,Eli Lilly,2021,91,2673,5054.110252511029,1,34.23
557,NPI1438007093,Verzenio,Eli Lilly,2022,86,2673,6003.673046585532,1,34.23
558,NPI1438007093,Verzenio,Eli Lilly,2023,88,2673,5839.034041463026,1,34.23
559,NPI1438007093,Repatha,Amgen,2021,15,462,1627.185970968045,0,0.0
560,NPI1438007093,Repatha,Amgen,2022,11,462,1586.8536904067155,0,0.0
561,NPI1438007093,Repatha,Amgen,2023,13,462,1547.699474402397,0,0.0
562,NPI1438007093,Entresto,Novartis,2021,39,2340,18139.407040021633,0,0.0
563,NPI1438007093,Entresto,Novartis,2022,39,2340,20305.90118872457,0,0.0
564,NPI1438007093,Entresto,Novartis,2023,47,2340,17125.23345470912,0,0.0
565,NPI1438007093,Keytruda,Merck,2021,206,16716,199992.62211323122,0,0.0
566,NPI1438007093,Keytruda,Merck,2022,193,16716,174339.36031179788,0,0.0
567,NPI1438007093,Keytruda,Merck,2023,190,16716,199245.01945605068,0,0.0
568,NPI1266686973,Opdivo,Bristol-Myers Squibb,2021,42,1178,9680.894892608212,0,0.0
569,NPI1266686973,Opdivo,Bristol-Myers Squibb,2022,37,1178,9902.60588734771,0,0.0
570,NPI1266686973,Opdivo,Bristol-Myers Squibb,2023,36,1178,9091.14761322321,0,0.0
571,NPI1266686973,Repatha,Amgen,2021,154,8235,14952.851567953463,0,0.0
572,NPI1266686973,Repatha,Amgen,2022,143,8235,17070.211491168175,0,0.0
573,NPI1266686973,Repatha,Amgen,2023,130,8235,15534.170196758007,0,0.0
574,NPI1266686973,Otezla,Amgen,2021,118,10266,107223.85172262492,0,0.0
575,NPI1266686973,Otezla,Amgen,2022,110,10266,89723.2456034332,0,0.0
576,NPI1266686973,Otezla,Amgen,2023,122,10266,98525.35730450338,0,0.0
577,NPI1266686973,Verzenio,Eli Lilly,2021,52,1302,2769.5882689347804,0,0.0
578,NPI1266686973,Verzenio,Eli Lilly,2022,57,1302,2467.982045257304,0,0.0
579,NPI1266686973,Verzenio,Eli Lilly,2023,64,1302,2756.1680782749177,0,0.0
580,NPI1266686973,Revlimid,Bristol-Myers Squibb,2021,58,4347,14132.95569445127,0,0.0
581,NPI1266686973,Revlimid,Bristol-Myers Squibb,2022,57,4347,18376.014135173264,0,0.0
582,NPI1266686973,Revlimid,Bristol-Myers Squibb,2023,55,4347,15563.341967127459,0,0.0
583,NPI1266686973,Imbruvica,AbbVie,2021,68,2790,13164.71886303203,0,0.0
584,NPI1266686973,Imbruvica,AbbVie,2022,65,2790,13218.209405718859,0,0.0
585,NPI1266686973,Imbruvica,AbbVie,2023,66,2790,17415.91017613204,0,0.0
586,NPI1266686973,Rinvoq,AbbVie,2021,50,2832,9586.405373470836,0,0.0
587,NPI1266686973,Rinvoq,AbbVie,2022,56,2832,10044.134780224063,0,0.0
588,NPI1266686973,Rinvoq,AbbVie,2023,59,2832,9574.345916228702,0,0.0
589,NPI9906926469,Xeljanz,Pfizer,2021,545,38793,274816.0196814242,0,0.0
590,NPI9906926469,Xeljanz,Pfizer,2022,650,38793,288218.66775231244,0,0.0
591,NPI9906926469,Xeljanz,Pfizer,2023,602,38793,331280.4466674396,0,0.0
592,NPI9906926469,Pradaxa,Boehringer Ingelheim,2021,57,4004,33253.58655240149,0,0.0
593,NPI9906926469,Pradaxa,Boehringer Ingelheim,2022,47,4004,33308.84838852106,0,0.0
594,NPI9906926469,Pradaxa,Boehringer Ingelheim,2023,54,4004,30117.186806660393,0,0.0
595,NPI9906926469,Zolgensma,Novartis,2021,35,1360,14535.595476034716,0,0.0
596,NPI9906926469,Zolgensma,Novartis,2022,37,1360,14797.060513343315,0,0.0
