payment_id,physician_id,company,drug_name,category,amount_usd,year
362,NPI5551824504,Novartis,Entresto,Food and Beverage,9.96,2023
363,NPI6793825439,AbbVie,Imbruvica,Food and Beverage,31.21,2022
364,NPI6793825439,Amgen,Repatha,Food and Beverage,7.21,2021
365,NPI6793825439,AbbVie,Humira,Food and Beverage,13.49,2022
366,NPI6793825439,Eli Lilly,Trulicity,Food and Beverage,37.53,2021
367,NPI6793825439,Eli Lilly,Trulicity,Gift,74.34,2021
368,NPI6793825439,AbbVie,Rinvoq,Travel and Lodging,870.41,2020
369,NPI6793825439,AbbVie,Rinvoq,Food and Beverage,14.63,2023
370,NPI6793825439,Eli Lilly,Verzenio,Food and Beverage,24.55,2022
371,NPI6793825439,Eli Lilly,Verzenio,Education,2458.54,2020
372,NPI6793825439,AbbVie,Humira,Speaker Fee,7396.69,2021
373,NPI6793825439,AbbVie,Humira,Food and Beverage,17.34,2021
374,NPI6793825439,Amgen,Repatha,Consulting Fee,2066.31,2022
375,NPI6793825439,Eli Lilly,Verzenio,Food and Beverage,18.51,2019
376,NPI6793825439,Amgen,Enbrel,Research,67246.22,2023
377,NPI6793825439,AbbVie,Imbruvica,Grant,89725.33,2020
378,NPI6793825439,Eli Lilly,Verzenio,Speaker Fee,7557.34,2023
379,NPI6793825439,Amgen,Otezla,Consulting Fee,1749.21,2021
380,NPI6793825439,Amgen,Repatha,Food and Beverage,12.33,2022
381,NPI6793825439,Amgen,Enbrel,Food and Beverage,8.11,2019
382,NPI6793825439,Amgen,Otezla,Food and Beverage,53.93,2023
383,NPI6793825439,Amgen,Otezla,Consulting Fee,752.43,2020
384,NPI6793825439,Amgen,Otezla,Food and Beverage,28.99,2023
385,NPI6793825439,AbbVie,Rinvoq,Food and Beverage,10.3,2021
386,NPI6793825439,Eli Lilly,Verzenio,Food and Beverage,7.09,2019
387,NPI6793825439,Amgen,Repatha,Food and Beverage,22.06,2020
388,NPI6793825439,AbbVie,Imbruvica,Food and Beverage,50.23,2022
389,NPI6793825439,Amgen,Otezla,Food and Beverage,28.99,2023
390,NPI6793825439,Eli Lilly,Taltz,Food and Beverage,11.07,2019
391,NPI6793825439,Amgen,Otezla,Food and Beverage,18.79,2021
392,NPI8951962655,AstraZeneca,Symbicort,Food and Beverage,7.91,2019
393,NPI8951962655,AstraZeneca,Farxiga,Food and Beverage,7.19,2022
394,NPI3119068152,Amgen,Otezla,Consulting Fee,3188.09,2021
395,NPI3119068152,AstraZeneca,Symbicort,Food and Beverage,16.06,2022
396,NPI3119068152,Amgen,Repatha,Food and Beverage,20.14,2023
397,NPI5470640025,Boehringer Ingelheim,Jardiance,Food and Beverage,12.21,2021
398,NPI5470640025,Boehringer Ingelheim,Jardiance,Food and Beverage,3.85,2022
399,NPI5470640025,Boehringer Ingelheim,Ofev,Food and Beverage,12.44,2022
400,NPI5470640025,Boehringer Ingelheim,Pradaxa,Food and Beverage,7.32,2021
401,NPI5470640025,Boehringer Ingelheim,Pradaxa,Food and Beverage,9.61,2022
402,NPI7568370288,Merck,Gardasil,Food and Beverage,6.35,2020
403,NPI2902058139,Bristol-Myers Squibb,Revlimid,Food and Beverage,26.47,2020
404,NPI2902058139,Novartis,Entresto,Food and Beverage,21.1,2019
405,NPI2902058139,Novartis,Entresto,Consulting Fee,2994.97,2023
406,NPI2636339076,Amgen,Otezla,Travel and Lodging,457.73,2023
407,NPI2636339076,Amgen,Otezla,Food and Beverage,27.18,2019
408,NPI2636339076,Amgen,Otezla,Food and Beverage,38.96,2022
409,NPI2636339076,Amgen,Repatha,Food and Beverage,25.8,2021
410,NPI2636339076,Amgen,Otezla,Food and Beverage,10.11,2020
411,NPI2636339076,Amgen,Otezla,Consulting Fee,3750.69,2020
412,NPI4576385333,Merck,Gardasil,Food and Beverage,21.14,2022
413,NPI6607767316,AstraZeneca,Farxiga,Food and Beverage,7.66,2020
414,NPI6607767316,Boehringer Ingelheim,Jardiance,Food and Beverage,40.64,2022
415,NPI6607767316,Eli Lilly,Verzenio,Consulting Fee,1541.79,2022
416,NPI6607767316,AstraZeneca,Brilinta,Food and Beverage,21.78,2023
417,NPI9307131930,Eli Lilly,Trulicity,Consulting Fee,484.52,2021
418,NPI9307131930,Eli Lilly,Trulicity,Speaker Fee,770.78,2023
419,NPI9307131930,Eli Lilly,Taltz,Food and Beverage,29.29,2023
420,NPI6865288829,Novartis,Entresto,Food and Beverage,20.33,2023
421,NPI6865288829,Novartis,Zolgensma,Food and Beverage,10.96,2023
422,NPI7299301246,Johnson & Johnson,Invega,Food and Beverage,9.63,2023
423,NPI7299301246,Eli Lilly,Taltz,Research,59890.38,2023
424,NPI3896462526,Eli Lilly,Taltz,Food and Beverage,89.13,2021
425,NPI3896462526,Eli Lilly,Verzenio,Travel and Lodging,599.93,2020
426,NPI8714427358,Amgen,Repatha,Food and Beverage,17.94,2023
427,NPI8714427358,AbbVie,Imbruvica,Food and Beverage,3.2,2020
428,NPI8714427358,Amgen,Enbrel,Food and Beverage,16.49,2022
429,NPI8714427358,Amgen,Enbrel,Food and Beverage,5.9,2022
430,NPI8714427358,Boehringer Ingelheim,Ofev,Food and Beverage,16.71,2022
431,NPI8714427358,Boehringer Ingelheim,Jardiance,Food and Beverage,23.57,2022
432,NPI8714427358,Amgen,Repatha,Food and Beverage,39.69,2022
433,NPI8714427358,Boehringer Ingelheim,Jardiance,Food and Beverage,28.45,2023
434,NPI8714427358,Boehringer Ingelheim,Ofev,Food and Beverage,88.64,2023
435,NPI8714427358,Amgen,Enbrel,Food and Beverage,30.11,2021
436,NPI8714427358,Boehringer Ingelheim,Jardiance,Food and Beverage,6.97,2020
437,NPI8714427358,Boehringer Ingelheim,Pradaxa,Royalty or License,35890.44,2020
438,NPI8714427358,Boehringer Ingelheim,Ofev,Food and Beverage,13.58,2021
439,NPI8714427358,Boehringer Ingelheim,Jardiance,Speaker Fee,9855.12,2023
440,NPI2960185016,Boehringer Ingelheim,Pradaxa,Research,3502.71,2023
441,NPI2960185016,Boehringer Ingelheim,Jardiance,Travel and Lodging,575.23,2019
442,NPI1957425843,Bristol-Myers Squibb,Opdivo,Grant,6665.47,2022
443,NPI1957425843,Novartis,Entresto,Food and Beverage,49.14,2023
444,NPI1957425843,Novartis,Cosentyx,Food and Beverage,8.14,2021
445,NPI1957425843,Novartis,Zolgensma,Consulting Fee,3471.99,2021
446,NPI1957425843,Novartis,Entresto,Food and Beverage,9.22,2019
447,NPI1957425843,Novartis,Cosentyx,Education,181.22,2022
448,NPI1957425843,Novartis,Cosentyx,Gift,12.78,2023
449,NPI1957425843,Bristol-Myers Squibb,Eliquis,Food and Beverage,30.02,2023
450,NPI1957425843,Bristol-Myers Squibb,Revlimid,Food and Beverage,93.16,2023
451,NPI1957425843,Bristol-Myers Squibb,Eliquis,Food and Beverage,12.62,2019
452,NPI1957425843,Bristol-Myers Squibb,Revlimid,Food and Beverage,9.73,2023
453,NPI1957425843,Novartis,Zolgensma,Speaker Fee,1423.76,2021
454,NPI1957425843,Novartis,Zolgensma,Food and Beverage,33.61,2021
455,NPI1957425843,Bristol-Myers Squibb,Eliquis,Food and Beverage,9.65,2022
456,NPI1957425843,Bristol-Myers Squibb,Opdivo,Food and Beverage,23.21,2022
457,NPI1957425843,Novartis,Cosentyx,Food and Beverage,27.97,2019
458,NPI1957425843,Bristol-Myers Squibb,Revlimid,Food and Beverage,6.28,2023
459,NPI1957425843,Novartis,Cosentyx,Travel and Lodging,253.6,2019
460,NPI1957425843,Bristol-Myers Squibb,Revlimid,Gift,137.42,2020
461,NPI1957425843,Bristol-Myers Squibb,Opdivo,Food and Beverage,19.91,2022
462,NPI1957425843,Novartis,Zolgensma,Food and Beverage,5.15,2023
463,NPI8777248090,Bristol-Myers Squibb,Opdivo,Food and Beverage,47.03,2022
464,NPI8777248090,Bristol-Myers Squibb,Revlimid,Travel and Lodging,715.13,2019
465,NPI8777248090,Johnson & Johnson,Stelara,Food and Beverage,5.55,2020
466,NPI8777248090,Bristol-Myers Squibb,Revlimid,Food and Beverage,34.08,2022
467,NPI8777248090,Johnson & Johnson,Stelara,Food and Beverage,2.83,2021
468,NPI8777248090,Johnson & Johnson,Xarelto,Food and Beverage,14.95,2021
469,NPI8777248090,Johnson & Johnson,Stelara,Food and Beverage,9.54,2019
470,NPI8777248090,Bristol-Myers Squibb,Opdivo,Food and Beverage,5.16,2019
471,NPI8777248090,Bristol-Myers Squibb,Eliquis,Food and Beverage,11.41,2022
472,NPI8777248090,Johnson & Johnson,Stelara,Food and Beverage,53.69,2019
473,NPI8777248090,AstraZeneca,Symbicort,Grant,61462.25,2023
474,NPI8777248090,AstraZeneca,Symbicort,Food and Beverage,18.56,2019
475,NPI8777248090,Bristol-Myers Squibb,Opdivo,Food and Beverage,6.18,2022
476,NPI3732806210,Eli Lilly,Verzenio,Food and Beverage,8.61,2020
477,NPI3732806210,AstraZeneca,Symbicort,Food and Beverage,14.5,2019
478,NPI3732806210,AstraZeneca,Farxiga,Consulting Fee,1975.85,2022
479,NPI3732806210,Eli Lilly,Trulicity,Royalty or License,14970.62,2023
480,NPI3732806210,AstraZeneca,Farxiga,Food and Beverage,49.97,2023
481,NPI3908153854,AstraZeneca,Farxiga,Food and Beverage,7.99,2021
482,NPI3908153854,Bristol-Myers Squibb,Eliquis,Food and Beverage,48.8,2023
483,NPI3908153854,AstraZeneca,Farxiga,Education,1015.14,2022
484,NPI3908153854,Bristol-Myers Squibb,Opdivo,Consulting Fee,1576.22,2019
485,NPI3908153854,Bristol-Myers Squibb,Revlimid,Food and Beverage,6.7,2021
486,NPI3908153854,AstraZeneca,Symbicort,Food and Beverage,164.39,2021
487,NPI3908153854,AstraZeneca,Farxiga,Travel and Lodging,750.59,2023
488,NPI3908153854,AstraZeneca,Symbicort,Speaker Fee,9077.28,2020
489,NPI3908153854,AstraZeneca,Brilinta,Food and Beverage,5.22,2021
490,NPI3908153854,Bristol-Myers Squibb,Revlimid,Travel and Lodging,293.19,2022
491,NPI3908153854,AstraZeneca,Farxiga,Food and Beverage,8.09,2022
492,NPI3908153854,Bristol-Myers Squibb,Opdivo,Food and Beverage,16.63,2022
493,NPI3908153854,AstraZeneca,Symbicort,Food and Beverage,74.88,2022
494,NPI3908153854,Bristol-Myers Squibb,Opdivo,Food and Beverage,42.46,2022
495,NPI3580967896,Amgen,Enbrel,Consulting Fee,5303.36,2019
496,NPI3580967896,Amgen,Enbrel,Speaker Fee,5029.42,2023
497,NPI3580967896,Amgen,Otezla,Food and Beverage,24.04,2023
498,NPI3580967896,Amgen,Otezla,Food and Beverage,21.67,2019
499,NPI2224247006,Novartis,Zolgensma,Research,14788.35,2021
500,NPI2224247006,Novartis,Cosentyx,Education,1447.87,2023
501,NPI2224247006,Bristol-Myers Squibb,Eliquis,Consulting Fee,2052.69,2022
502,NPI2224247006,Novartis,Zolgensma,Education,1014.3,2023
503,NPI2224247006,Novartis,Entresto,Food and Beverage,12.96,2022
504,NPI2224247006,Bristol-Myers Squibb,Opdivo,Consulting Fee,1594.7,2022
505,NPI2224247006,Bristol-Myers Squibb,Opdivo,Consulting Fee,1465.0,2019
506,NPI2224247006,Bristol-Myers Squibb,Opdivo,Consulting Fee,3509.49,2019
507,NPI2224247006,Bristol-Myers Squibb,Revlimid,Travel and Lodging,125.78,2023
508,NPI2224247006,Bristol-Myers Squibb,Revlimid,Food and Beverage,74.49,2022
509,NPI2224247006,Novartis,Zolgensma,Consulting Fee,1637.8,2023
510,NPI5019370210,Bristol-Myers Squibb,Revlimid,Consulting Fee,6065.08,2023
511,NPI5019370210,Bristol-Myers Squibb,Revlimid,Food and Beverage,15.31,2021
512,NPI5019370210,Bristol-Myers Squibb,Eliquis,Travel and Lodging,240.53,2023
513,NPI5609677782,Pfizer,Lyrica,Food and Beverage,39.48,2020
514,NPI2938214507,Merck,Januvia,Speaker Fee,1454.73,2019
515,NPI2938214507,Bristol-Myers Squibb,Revlimid,Consulting Fee,932.84,2020
516,NPI2938214507,Bristol-Myers Squibb,Eliquis,Food and Beverage,10.26,2022
517,NPI2938214507,Bristol-Myers Squibb,Revlimid,Food and Beverage,23.88,2019
518,NPI2938214507,Merck,Keytruda,Speaker Fee,5092.42,2020
519,NPI2938214507,Eli Lilly,Taltz,Speaker Fee,890.7,2020
520,NPI2938214507,Merck,Januvia,Consulting Fee,10814.1,2019
521,NPI2938214507,Merck,Keytruda,Food and Beverage,46.28,2023
522,NPI2938214507,Merck,Keytruda,Food and Beverage,8.12,2023
523,NPI2938214507,Merck,Januvia,Food and Beverage,12.19,2019
524,NPI2938214507,Eli Lilly,Trulicity,Food and Beverage,12.23,2022
525,NPI2938214507,Merck,Gardasil,Food and Beverage,46.81,2023
526,NPI2938214507,Eli Lilly,Verzenio,Speaker Fee,4339.41,2023
527,NPI2938214507,Merck,Januvia,Food and Beverage,7.95,2019
528,NPI2938214507,Bristol-Myers Squibb,Eliquis,Food and Beverage,37.43,2023
529,NPI9447496036,Merck,Gardasil,Consulting Fee,238.49,2023
530,NPI9447496036,Merck,Keytruda,Food and Beverage,25.34,2020
531,NPI9447496036,Merck,Gardasil,Education,104.23,2019
532,NPI9447496036,Merck,Gardasil,Food and Beverage,18.67,2023
533,NPI6747320766,Boehringer Ingelheim,Ofev,Food and Beverage,14.66,2020
534,NPI6747320766,Boehringer Ingelheim,Ofev,Travel and Lodging,271.66,2021
535,NPI6747320766,Boehringer Ingelheim,Jardiance,Education,458.71,2019
536,NPI6747320766,Boehringer Ingelheim,Pradaxa,Speaker Fee,4712.4,2019
537,NPI6747320766,Boehringer Ingelheim,Pradaxa,Food and Beverage,27.59,2020
538,NPI6747320766,Boehringer Ingelheim,Pradaxa,Food and Beverage,17.36,2020
539,NPI1983440494,Eli Lilly,Trulicity,Food and Beverage,8.62,2023
540,NPI6605658692,Amgen,Otezla,Food and Beverage,9.3,2020
541,NPI6605658692,Amgen,Enbrel,Food and Beverage,89.43,2022
542,NPI6605658692,Amgen,Repatha,Food and Beverage,14.34,2019
543,NPI6605658692,Amgen,Otezla,Food and Beverage,8.04,2021
544,NPI6605658692,Amgen,Enbrel,Food and Beverage,52.39,2023
545,NPI6605658692,Amgen,Enbrel,Food and Beverage,27.76,2023
546,NPI6605658692,Amgen,Repatha,Food and Beverage,33.78,2021
547,NPI6605658692,Amgen,Repatha,Food and Beverage,17.61,2020
548,NPI6605658692,Amgen,Repatha,Consulting Fee,2586.79,2023
549,NPI6605658692,Amgen,Otezla,Speaker Fee,1478.58,2021
550,NPI6605658692,Amgen,Otezla,Consulting Fee,2098.63,2023
551,NPI6605658692,Amgen,Otezla,Food and Beverage,8.14,2023
552,NPI6605658692,Amgen,Enbrel,Food and Beverage,20.87,2022
553,NPI6605658692,Amgen,Repatha,Speaker Fee,3092.34,2022
554,NPI6605658692,Amgen,Repatha,Gift,112.6,2023
555,NPI6605658692,Amgen,Enbrel,Food and Beverage,24.21,2020
556,NPI6605658692,Amgen,Repatha,Food and Beverage,3.91,2021
557,NPI6605658692,Amgen,Otezla,Education,261.53,2022
558,NPI6605658692,Amgen,Enbrel,Food and Beverage,19.81,2019
559,NPI6605658692,Amgen,Enbrel,Food and Beverage,22.72,2020
560,NPI6605658692,Amgen,Enbrel,Travel and Lodging,519.38,2021
561,NPI6605658692,Amgen,Enbrel,Education,2237.81,2022
562,NPI6605658692,Amgen,Repatha,Food and Beverage,10.87,2022
563,NPI6605658692,Amgen,Enbrel,Speaker Fee,18008.74,2022
564,NPI6605658692,Amgen,Otezla,Food and Beverage,18.08,2023
565,NPI6605658692,Amgen,Repatha,Food and Beverage,17.42,2023
566,NPI6605658692,Amgen,Repatha,Food and Beverage,23.11,2023
567,NPI6605658692,Amgen,Enbrel,Speaker Fee,4832.66,2022
568,NPI3978287017,Amgen,Repatha,Travel and Lodging,1722.04,2023
569,NPI3978287017,Merck,Keytruda,Food and Beverage,7.36,2020
570,NPI3978287017,Amgen,Enbrel,Education,672.96,2023
571,NPI3978287017,Merck,Gardasil,Speaker Fee,860.19,2022
572,NPI3978287017,Merck,Keytruda,Food and Beverage,88.29,2022
573,NPI3978287017,Amgen,Repatha,Research,16093.08,2022
574,NPI3978287017,Amgen,Enbrel,Food and Beverage,13.77,2023
575,NPI3978287017,Merck,Gardasil,Research,19079.73,2022
576,NPI3978287017,Amgen,Enbrel,Food and Beverage,34.01,2019
577,NPI3978287017,Merck,Keytruda,Speaker Fee,1331.4,2023
578,NPI3978287017,Merck,Januvia,Food and Beverage,30.07,2020
579,NPI3978287017,Amgen,Otezla,Food and Beverage,36.72,2020
580,NPI3978287017,Amgen,Enbrel,Education,1329.35,2020
581,NPI3978287017,Merck,Januvia,Grant,19140.89,2019
582,NPI3978287017,Amgen,Enbrel,Speaker Fee,20497.98,2020
583,NPI2756288522,Eli Lilly,Trulicity,Food and Beverage,46.03,2021
584,NPI2756288522,Eli Lilly,Verzenio,Food and Beverage,24.57,2023
585,NPI2756288522,Eli Lilly,Verzenio,Consulting Fee,928.89,2020
586,NPI2756288522,Eli Lilly,Taltz,Food and Beverage,6.29,2023
587,NPI2756288522,Merck,Gardasil,Food and Beverage,22.58,2023
588,NPI2756288522,Merck,Keytruda,Food and Beverage,15.05,2021
589,NPI2756288522,Eli Lilly,Taltz,Food and Beverage,17.44,2021
590,NPI3385191751,AstraZeneca,Brilinta,Food and Beverage,18.64,2023
591,NPI3385191751,AstraZeneca,Farxiga,Food and Beverage,58.43,2022
592,NPI3385191751,AstraZeneca,Farxiga,Consulting Fee,538.92,2019
593,NPI5024790683,Eli Lilly,Verzenio,Food and Beverage,12.26,2022
594,NPI5024790683,Novartis,Cosentyx,Food and Beverage,5.61,2023
595,NPI3441466654,Boehringer Ingelheim,Ofev,Food and Beverage,10.13,2022
596,NPI3441466654,AstraZeneca,Farxiga,Food and Beverage,6.22,2022
597,NPI3441466654,Boehringer Ingelheim,Ofev,Food and Beverage,28.92,2021
598,NPI3441466654,Boehringer Ingelheim,Pradaxa,Food and Beverage,18.11,2019
599,NPI3441466654,Boehringer Ingelheim,Ofev,Food and Beverage,65.64,2022
600,NPI6836610684,Pfizer,Lyrica,Food and Beverage,31.27,2021
601,NPI6836610684,Johnson & Johnson,Invega,Gift,140.67,2022
602,NPI1477291344,Bristol-Myers Squibb,Revlimid,Food and Beverage,25.41,2019
603,NPI4063274002,Amgen,Enbrel,Food and Beverage,12.07,2023
604,NPI4063274002,Bristol-Myers Squibb,Revlimid,Travel and Lodging,382.97,2021
605,NPI4063274002,Amgen,Otezla,Food and Beverage,84.34,2023
606,NPI4063274002,Bristol-Myers Squibb,Revlimid,Food and Beverage,40.77,2022
607,NPI7207767692,Merck,Gardasil,Grant,79007.31,2023
608,NPI2988350759,AbbVie,Rinvoq,Food and Beverage,9.68,2021
609,NPI2988350759,AbbVie,Imbruvica,Food and Beverage,14.84,2022
610,NPI2988350759,AbbVie,Imbruvica,Travel and Lodging,113.14,2022
611,NPI2988350759,AbbVie,Humira,Speaker Fee,587.6,2023
612,NPI2988350759,AbbVie,Rinvoq,Speaker Fee,1682.65,2019
613,NPI2988350759,AbbVie,Imbruvica,Food and Beverage,9.31,2022
614,NPI2988350759,AbbVie,Humira,Food and Beverage,133.57,2023
615,NPI2988350759,AbbVie,Rinvoq,Food and Beverage,30.78,2021
616,NPI2988350759,AbbVie,Humira,Food and Beverage,32.68,2020
617,NPI2805999628,Boehringer Ingelheim,Jardiance,Food and Beverage,53.87,2019
618,NPI2805999628,Amgen,Enbrel,Food and Beverage,23.52,2022
619,NPI2805999628,Amgen,Enbrel,Food and Beverage,4.97,2021
620,NPI2805999628,Boehringer Ingelheim,Pradaxa,Consulting Fee,1631.5,2023
621,NPI2805999628,Boehringer Ingelheim,Jardiance,Food and Beverage,40.82,2021
622,NPI2805999628,AbbVie,Rinvoq,Food and Beverage,6.13,2020
623,NPI5263909766,Eli Lilly,Taltz,Food and Beverage,14.93,2023
624,NPI5263909766,Merck,Gardasil,Education,785.42,2022
625,NPI5263909766,Merck,Keytruda,Food and Beverage,6.39,2022
626,NPI5263909766,Merck,Januvia,Research,8482.69,2023
627,NPI5263909766,Merck,Keytruda,Food and Beverage,24.09,2023
628,NPI5263909766,Eli Lilly,Trulicity,Food and Beverage,21.31,2023
629,NPI1350629104,Amgen,Repatha,Food and Beverage,13.82,2022
630,NPI1350629104,Amgen,Otezla,Food and Beverage,40.55,2022
631,NPI3456458305,Amgen,Repatha,Food and Beverage,30.46,2021
632,NPI9953230820,Johnson & Johnson,Stelara,Food and Beverage,20.42,2019
633,NPI9953230820,Merck,Gardasil,Food and Beverage,19.69,2023
634,NPI3790021886,Novartis,Cosentyx,Food and Beverage,29.47,2023
635,NPI3790021886,Novartis,Cosentyx,Food and Beverage,25.95,2019
636,NPI3790021886,Novartis,Zolgensma,Food and Beverage,12.59,2019
637,NPI3790021886,Novartis,Zolgensma,Travel and Lodging,152.64,2019
638,NPI3790021886,Amgen,Enbrel,Food and Beverage,18.48,2023
639,NPI3790021886,Amgen,Enbrel,Speaker Fee,3091.48,2022
640,NPI8599721919,Merck,Gardasil,Food and Beverage,5.92,2021
641,NPI8599721919,AbbVie,Rinvoq,Food and Beverage,20.79,2021
642,NPI2120039635,Merck,Keytruda,Travel and Lodging,299.96,2019
643,NPI4750590284,Pfizer,Eliquis,Food and Beverage,4.23,2023
644,NPI4750590284,Merck,Gardasil,Food and Beverage,110.18,2022
645,NPI4750590284,Pfizer,Lyrica,Food and Beverage,8.21,2022
646,NPI4750590284,Novartis,Zolgensma,Food and Beverage,13.55,2022
647,NPI4750590284,Merck,Gardasil,Speaker Fee,1368.7,2022
648,NPI4750590284,Novartis,Zolgensma,Food and Beverage,3.02,2022
649,NPI4750590284,Pfizer,Xeljanz,Food and Beverage,20.36,2023
650,NPI4750590284,Novartis,Zolgensma,Food and Beverage,34.23,2021
651,NPI4750590284,Merck,Januvia,Food and Beverage,53.11,2019
652,NPI4750590284,Merck,Gardasil,Speaker Fee,1603.81,2023
653,NPI4750590284,Novartis,Zolgensma,Food and Beverage,14.02,2020
654,NPI4750590284,Pfizer,Xeljanz,Food and Beverage,35.61,2022
655,NPI4750590284,Novartis,Cosentyx,Food and Beverage,11.56,2021
656,NPI4750590284,Novartis,Zolgensma,Consulting Fee,1940.69,2022
657,NPI4750590284,Pfizer,Xeljanz,Food and Beverage,8.05,2019
658,NPI4750590284,Merck,Januvia,Food and Beverage,27.44,2019
659,NPI4750590284,Novartis,Entresto,Food and Beverage,14.57,2020
660,NPI4750590284,Novartis,Entresto,Food and Beverage,7.56,2021
661,NPI4750590284,Pfizer,Eliquis,Food and Beverage,64.52,2022
662,NPI4750590284,Pfizer,Xeljanz,Education,772.03,2022
663,NPI4750590284,Novartis,Entresto,Food and Beverage,38.38,2023
664,NPI4750590284,Novartis,Entresto,Consulting Fee,5244.64,2022
665,NPI8938764990,Amgen,Repatha,Food and Beverage,54.98,2022
666,NPI1966292647,Boehringer Ingelheim,Pradaxa,Food and Beverage,16.62,2022
667,NPI1966292647,Boehringer Ingelheim,Jardiance,Consulting Fee,3505.83,2019
668,NPI1966292647,Bristol-Myers Squibb,Revlimid,Travel and Lodging,82.05,2022
669,NPI1966292647,Bristol-Myers Squibb,Eliquis,Consulting Fee,412.43,2023
670,NPI1966292647,Boehringer Ingelheim,Pradaxa,Food and Beverage,8.32,2019
671,NPI1966292647,Boehringer Ingelheim,Jardiance,Food and Beverage,6.96,2019
672,NPI1966292647,Boehringer Ingelheim,Pradaxa,Food and Beverage,19.01,2023
673,NPI1966292647,Boehringer Ingelheim,Pradaxa,Food and Beverage,4.76,2019
674,NPI1966292647,Bristol-Myers Squibb,Revlimid,Travel and Lodging,405.36,2023
675,NPI1966292647,Boehringer Ingelheim,Pradaxa,Food and Beverage,12.32,2023
676,NPI1966292647,Boehringer Ingelheim,Pradaxa,Food and Beverage,53.69,2022
677,NPI1966292647,Bristol-Myers Squibb,Revlimid,Speaker Fee,2368.86,2022
678,NPI1966292647,Boehringer Ingelheim,Pradaxa,Speaker Fee,1659.29,2019
679,NPI1966292647,Boehringer Ingelheim,Ofev,Education,132.7,2019
680,NPI1966292647,Boehringer Ingelheim,Jardiance,Education,451.45,2021
681,NPI1966292647,Bristol-Myers Squibb,Opdivo,Travel and Lodging,390.98,2021
682,NPI6168675591,Pfizer,Xeljanz,Food and Beverage,9.58,2021
683,NPI6168675591,Pfizer,Eliquis,Research,9001.49,2022
684,NPI6168675591,AstraZeneca,Brilinta,Royalty or License,13766.06,2019
685,NPI6168675591,Pfizer,Xeljanz,Food and Beverage,24.4,2023
